,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
26,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS300011,일반의류,11975122,554,75,25,17,15,26,14,2,14,11,0,5,26,47,22,0,44,56,0,0,0,14,31,55,8942599,3032523,2085458,1836734,3126275,1702806,191326,1712371,1320152,0,573979,3137753,5642218,2621172,0,4811861,6168364,0,0,0,1549745,3443875,5986605,363,191,97,76,133,38,19,115,76,0,19,192,209,134,0,230,267,0,0,0,57,133,305,7
27,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS200019,PC방,135945817,32374,67,33,16,13,12,12,14,16,17,11,6,13,19,32,19,86,14,11,43,34,6,4,1,90729136,45216681,22323315,17063810,16001691,15762379,19577941,21632266,23584415,15001418,7819345,17405302,26294832,43960960,25463960,117386973,18558844,15178886,58650464,46520800,8714752,5972064,908851,20946,11428,4732,4060,3738,3684,4732,5834,5594,3173,1747,3953,6965,10620,5916,27991,4383,5566,14035,8900,2313,1345,215,5
28,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS200007,치과의원,1102014184,8634,88,12,16,12,14,17,29,12,0,0,21,45,23,11,0,57,43,0,7,4,32,18,39,971980196,130033988,175549886,136123976,151206920,187478832,321620582,130033988,0,0,232944862,489988534,255318141,123762647,0,625273407,476740777,802386,71652013,47255763,357436249,194594714,430273059,7808,826,1833,1712,1142,1558,1563,826,0,0,1494,2821,3092,1227,0,4596,4038,59,465,998,2755,2264,2093,5
29,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS300016,안경,147613302,1388,71,29,10,13,20,17,13,20,9,0,7,25,26,40,2,61,39,2,5,12,27,30,24,105343053,42270249,14830477,18505688,28718683,24583332,18704873,29138585,13131664,0,10258309,36656510,38352345,58789847,3556291,89462220,58151082,3316415,6809955,17082739,40279636,44102126,36022431,1040,348,114,250,272,211,193,215,133,0,84,335,359,598,12,704,684,42,144,227,438,375,162,*
30,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS100010,커피-음료,1529682046,177124,79,21,14,14,19,17,15,11,10,0,22,43,25,9,0,58,42,0,15,35,30,15,5,1211242745,318439301,216160080,219035211,289579304,258722635,227745515,167865322,150573979,0,339498457,654150285,387848929,143169695,5014680,813606051,584827771,4508166,215520838,487300868,413572540,208695674,68835739,138465,38659,23714,26163,33720,27917,26951,20035,18624,0,45457,69882,44937,16270,578,92097,74201,842,26827,57785,48729,25365,6748,28
31,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS100005,제과점,252086867,28638,84,16,14,16,18,15,21,10,6,0,31,21,18,24,7,51,49,1,11,30,36,17,5,211677081,40409786,35759688,41299128,44837087,37381410,52399768,25201262,15208524,41122,78173015,51552119,44744655,60130256,17445700,111491483,108736681,1989845,24716596,65913818,78813295,36902552,11892060,24771,3867,4323,5097,5492,4951,4908,2279,1588,7,10678,6629,5001,5296,1027,15414,12886,370,4026,9287,8949,4239,1429,10
32,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS300007,육류판매,111607790,4041,68,32,11,15,12,15,14,15,17,0,14,23,26,37,0,36,64,0,10,7,17,28,38,75866346,35741444,12164500,16778080,13779990,17099338,16044438,16686951,19054493,0,15645857,25872689,29287770,40801474,0,39700999,71906791,0,11314912,7213686,19471360,30904678,42703154,2843,1198,534,571,553,681,504,636,562,0,516,792,1012,1721,0,1599,2442,0,224,328,730,1197,1562,9
33,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS300033,철물점,17787655,1344,89,12,17,18,26,11,17,9,2,0,25,38,30,6,0,56,45,0,7,15,18,15,45,15750063,2037592,3080341,3146982,4629016,1904480,2989244,1643836,393756,0,4516734,6781131,5371685,1118105,0,9524315,7633943,0,1164275,2578585,3112986,2550579,7751834,1139,205,192,207,357,177,206,177,28,0,355,474,338,177,0,861,394,0,124,180,273,149,528,14
34,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS300021,문구,115676520,4986,97,3,10,21,19,7,39,2,1,0,14,59,16,11,0,55,46,2,18,34,21,14,10,112021273,3655247,11685715,24089839,22298601,8506447,45440671,2675736,979511,0,16390568,68766322,18098877,12420753,0,23195360,19361945,976584,7809561,14395001,9064671,6089674,4221815,4508,478,1026,944,765,841,932,398,80,0,720,1515,1692,1059,0,2625,1984,223,713,1111,1217,684,664,10
35,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS100009,호프-간이주점,1288948518,29468,70,30,11,14,15,14,16,18,11,10,0,0,1,37,51,73,27,0,14,26,33,19,8,906597531,382350987,139966319,175828625,194384723,185436005,210981859,236247796,146103191,133646307,34479,2357804,18583306,471417969,662908653,855678612,315750806,3883664,163290398,308983549,383931675,216159192,95180933,21215,8253,3687,4098,4429,4483,4518,5285,2968,2766,5,192,632,11079,14794,19307,8292,100,3752,7496,8412,5274,2558,17
36,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS200017,골프연습장,12369153,451,59,41,12,7,13,14,13,17,24,0,0,0,19,49,33,95,5,0,0,15,50,29,5,7320874,5048279,1517954,824031,1648064,1769501,1561324,2125134,2923145,0,0,0,2298616,6002421,4068116,10877222,520441,0,0,1726131,5724853,3339498,607181,252,199,53,35,53,43,68,95,104,0,0,0,95,216,140,408,26,0,0,52,235,112,35,*
37,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS200025,자동차수리,348343372,2815,89,11,21,16,19,12,21,8,3,0,11,22,45,21,1,85,15,0,1,12,28,27,32,309820022,38523350,72183241,56916153,66238195,41955682,72526751,28343288,10180062,0,39837803,76698641,156768938,71281332,3756658,248253183,43639170,0,2644821,34678874,82750571,78526592,93291499,2323,492,662,419,539,378,325,367,125,0,458,858,1041,448,10,1721,579,0,46,320,675,535,727,9
38,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS100003,일식음식점,229420716,7886,82,18,14,17,17,17,18,17,0,3,1,30,8,35,23,60,40,3,16,31,30,9,11,188703209,40717507,31549743,38088701,39290643,38208010,41566112,39892203,825304,7888057,1346829,68294208,18084995,81316333,52490294,129892230,86580137,6834560,34671352,67780475,64261940,19457058,23466985,7040,846,1304,1514,1458,1305,1459,828,18,79,84,3950,944,2153,676,4545,3148,519,1894,2222,1776,713,570,8
39,2022,4,A,골목상권,2111089,상일여고(상일초등학교),CS100002,중식음식점,463787289,10572,65,35,12,12,14,12,15,17,19,0,0,35,8,47,9,73,27,0,7,23,33,25,11,299653910,164133379,55638885,55627355,63694093,54838918,69854659,77338149,86795230,1355878,1366994,162556002,35220943,219609238,43678234,299326804,112949587,486730,29785228,95712435,135585743,104529534,46176721,7757,2815,1575,1359,1553,1471,1799,1390,1425,20,102,5368,1042,3571,469,6922,2860,38,981,2349,3110,2128,1177,9
40,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS100006,패스트푸드점,283476686,39204,67,33,12,13,13,14,16,15,17,0,26,32,14,26,3,67,33,1,18,35,30,11,5,190983467,92493219,32670068,36126812,37697319,40506697,43982571,43756435,48736784,0,72369413,89557998,40148502,72646588,8754185,178702663,88712943,2838451,48539295,92937239,80465919,29664489,12970211,29854,9350,5146,5797,6177,6297,6437,4584,4766,0,14374,10089,5912,7751,1078,26885,11516,437,7250,14602,10874,3715,1521,5
41,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200002,외국어학원,145248166,444,100,0,26,20,14,23,17,0,0,1,4,14,36,39,6,12,88,0,0,3,81,16,0,145248166,0,37937954,29483210,19836130,33602187,24388685,0,0,1625912,6070073,20161313,51704011,56690143,8996714,16801094,128447072,0,0,4877736,117607658,22762772,0,444,0,162,87,87,53,55,0,0,11,22,66,141,160,44,55,389,0,0,33,345,66,0,13
42,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300033,철물점,35531540,1605,48,52,17,14,4,8,5,37,16,0,25,17,16,42,0,68,32,0,1,36,10,39,14,16903202,18628338,6174744,4782984,1522172,2772123,1651179,13098421,5529917,0,8993400,6197643,5604155,14736342,0,17384728,8248084,0,205837,9342870,2510333,9930675,3643095,1231,374,355,350,202,191,133,334,40,0,321,385,493,406,0,1155,262,0,44,398,200,436,341,14
43,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300021,문구,72664209,5755,94,6,12,17,25,22,18,4,2,0,19,32,36,13,0,57,43,1,15,34,26,13,11,68369227,4294982,8876707,12500756,18314989,15641668,13035107,2833679,1461303,0,13585398,23365664,26170995,9542152,0,26513462,20310027,448150,7086522,16034389,12107950,5916573,5229905,5119,636,969,1111,1020,1095,924,384,252,0,873,1767,1788,1327,0,2687,2613,133,747,1353,1528,918,619,10
44,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300009,청과상,30000000,2519,86,14,7,19,33,18,10,14,0,0,34,24,27,16,0,17,83,0,5,2,13,12,69,25747070,4252930,2223266,5591435,9756967,5289249,2886153,4252930,0,0,10064723,7114285,8120985,4700007,0,5204037,24795963,0,1434507,651571,3755294,3523972,20634656,2110,409,281,365,590,624,250,409,0,0,703,508,658,650,0,660,1859,0,174,107,479,528,1231,*
45,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS100008,분식전문점,759987505,42340,77,23,12,15,15,16,19,16,7,0,7,33,10,39,12,60,40,1,12,27,33,20,7,585202866,174784639,88768215,113386429,114966433,122487006,145594783,124690672,50093967,886796,49711866,250065414,75596492,295871432,87855505,433277578,283716511,6963215,87357612,194095421,237209284,139773335,51595225,33846,8494,5815,6707,6909,6751,7664,5364,3130,109,5701,16714,5589,12463,1764,23657,17711,686,6402,11749,12171,7532,2828,35
46,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS100007,치킨전문점,130909400,4584,71,29,14,14,13,14,17,17,12,6,0,1,7,49,37,71,29,1,10,18,28,30,13,92942935,37966465,17892936,18469602,16455574,17818876,22305947,21978680,15987785,7611972,0,1667935,9550258,64225683,47853552,83155968,33952045,1363546,11302266,21310444,33121489,35311838,14698431,3200,1384,622,603,534,662,779,803,581,153,0,86,396,2483,1466,2846,1482,110,524,835,1115,1171,579,11
47,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200008,한의원,234012684,10793,85,15,21,15,10,7,32,15,0,0,12,32,29,27,0,55,45,0,4,7,18,31,41,199411800,34600884,49956602,35454753,22857863,16771817,74370765,34600884,0,0,28625437,74653727,67728776,63004744,0,124238623,100005086,0,7772798,15401849,39754031,69101098,92213932,9432,1361,1911,2029,2039,1303,2150,1361,0,0,2006,3596,2961,2230,0,5707,4831,0,364,1968,1601,2039,4566,3
48,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200037,노래방,99286988,1821,69,31,10,17,16,9,17,23,8,32,0,0,0,12,56,86,14,0,10,20,25,27,18,68772682,30514306,9677422,17142981,15740808,9321264,16890207,22766812,7747494,31338238,0,0,0,12336754,55611996,82130210,13404086,299128,9716262,19000040,23508324,25883544,17126996,1187,634,149,271,249,175,343,460,174,436,0,0,0,310,1075,1343,422,34,337,456,463,303,172,8
49,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200006,일반의원,484857316,35265,87,13,19,16,18,16,19,13,0,0,25,27,36,12,0,54,46,0,4,8,15,34,39,423192950,61664366,93895515,75758928,84901608,75498984,93137915,61664366,0,0,119690698,132011586,173143961,60011071,0,263188382,221668934,1207696,17814755,40804626,71961077,164420007,188649155,31487,3778,5857,6272,6626,5882,6850,3778,0,0,9263,8602,11813,5587,0,20546,14719,239,1984,2660,6220,11641,12521,*
50,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200007,치과의원,958315484,8598,92,8,16,23,19,19,16,8,0,0,11,40,34,16,0,61,39,0,0,6,31,41,22,885768105,72547379,154741427,215376107,183033922,179109395,153507254,72547379,0,0,105646127,382105682,321976500,148587175,0,583904299,374411185,0,3502576,53916855,299879599,387990913,213025541,7531,1067,1668,1981,897,1581,1404,1067,0,0,1592,2608,3097,1301,0,4528,4070,0,290,1064,2589,2873,1782,6
51,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200031,세탁소,67078921,5283,82,18,11,20,25,12,14,18,0,0,26,22,31,21,0,51,49,1,2,15,44,33,6,55133446,11945475,7669128,13049150,17004773,7920675,9489720,11945475,0,0,17319210,14932629,20667967,14159115,0,33615261,32054980,381375,1246754,10057637,28664173,21374957,3945346,4309,974,723,944,945,785,912,974,0,0,1069,1163,1823,1228,0,2740,2448,32,222,859,1753,1689,634,4
52,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300043,전자상거래업,3356948,386,73,27,12,13,17,13,18,8,19,0,3,26,45,26,0,60,40,1,12,26,27,13,21,2445504,911444,388035,438372,583520,445215,590362,264881,646563,0,106050,855243,1515488,880167,0,1986117,1312674,39585,380705,863550,882122,436907,695923,280,106,44,64,44,64,64,44,62,0,15,107,157,107,0,230,151,20,49,91,94,64,64,15
53,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200029,네일숍,1000000,23,73,27,23,18,4,0,27,27,0,0,0,54,46,0,0,0,100,0,23,0,0,0,77,726027,273973,228311,182648,41096,0,273972,273973,0,0,0,543380,456620,0,0,0,1000000,0,228311,0,0,0,771689,18,5,4,5,4,0,5,5,0,0,0,13,10,0,0,0,23,0,5,0,0,0,18,*
54,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300007,육류판매,114719103,4014,74,26,11,18,13,14,18,16,11,0,15,16,25,42,2,36,64,0,3,7,11,33,46,84586306,30132797,12489439,20600025,14740078,16034311,20722453,18137670,11995127,0,17693985,18492064,28295464,48267705,1969885,38229069,68665725,0,3118955,7074852,12046365,35188697,49465924,2845,1169,598,635,534,470,608,672,497,0,654,552,949,1832,27,1318,2604,0,94,390,611,1270,1557,9
55,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200017,골프연습장,8543911,320,63,37,6,11,26,10,11,22,15,2,0,2,10,31,55,94,6,0,10,12,58,15,5,5412589,3131322,477071,962816,2237897,824032,910773,1864916,1266406,173480,0,173480,867403,2602205,4727343,8023470,520441,0,824032,1049556,4926845,1309777,433701,208,112,35,34,61,35,43,69,43,9,0,9,43,95,164,302,18,0,43,43,173,43,18,*
56,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS100005,제과점,235365894,31743,86,14,17,19,16,16,19,7,7,0,35,23,15,23,4,51,49,0,14,35,30,15,6,203315701,32050193,39650275,44175297,38162212,37492818,43835099,15934403,16115790,128850,81561390,53967663,35531500,54274073,9902418,110062735,105088288,648495,29063928,75755526,64265626,32909840,12507611,28209,3534,4860,5743,6094,5539,5973,1765,1769,14,13831,6795,4548,5344,1211,16849,14557,167,4841,11470,8541,4434,1954,10
57,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300018,의약품,1721432107,94774,86,14,37,12,14,11,12,8,6,0,11,15,22,50,2,42,58,0,4,36,19,19,22,1476446893,244985214,644112892,203794783,235668204,186594331,206276683,137863117,107122097,0,188187109,261512649,370945783,867728978,33057588,707156382,970764732,1484556,63050742,605433105,316468295,325184809,366299606,77790,16984,16066,15291,17016,14579,14838,10614,6370,0,16528,20981,23063,31626,2576,48785,45249,272,7793,16584,26146,21807,21430,10
58,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS100002,중식음식점,489410643,11099,69,31,11,14,14,11,20,15,16,0,0,31,8,47,15,70,30,0,8,26,28,26,12,338347737,151062906,51420299,67611521,67132833,55240822,96942262,71594020,79468886,876106,1342171,150559885,36627049,227500233,72505199,290522961,124466500,292561,33068952,108586539,114385092,109759450,48896869,8165,2934,1187,1791,1596,1534,2057,1445,1489,11,45,5554,1017,3733,739,6792,3056,15,926,2370,2773,2542,1224,8
59,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS100010,커피-음료,1655082036,185997,79,21,14,14,17,17,18,10,11,0,20,43,27,10,1,58,42,0,15,36,30,14,5,1307443251,347638785,226327480,230250740,282429102,275322645,293113284,166024066,181614719,0,328519284,707138689,443887166,167251266,8285631,894801432,643046865,5020683,223423333,553559352,453716235,221420511,80708179,148848,37149,25320,25994,34635,31064,31835,18289,18860,0,46345,72081,45973,20776,822,96547,79990,694,27331,62840,53660,24061,7951,27
60,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300011,일반의류,18304200,727,73,27,16,20,12,25,1,24,3,0,1,22,38,40,0,75,25,0,1,2,13,23,62,13337366,4966834,2831631,3654335,2142857,4622446,86097,4373722,593112,0,133929,4019769,6887752,7262750,0,13662621,4641579,0,133929,306122,2391580,4144129,11328440,518,209,136,76,115,172,19,171,38,0,19,172,248,288,0,477,250,0,19,19,38,191,460,8
61,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300001,슈퍼마켓,572653559,39129,70,30,17,9,10,13,21,22,8,0,9,18,27,34,12,58,42,0,10,13,37,22,18,399042937,173610622,95177326,52130819,59405972,72566198,119762622,126081648,47528974,643549,48739007,102497949,152943015,196543739,71286300,311545827,228174116,2347848,53173426,71862746,197693855,116751486,97890583,28718,10411,5484,5211,5318,5660,7045,5870,4541,238,4224,6057,8380,15420,4810,26618,12320,791,4027,5758,9356,11679,7326,20
62,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS100009,호프-간이주점,1368717826,31155,73,27,13,14,13,14,19,16,11,7,0,1,1,36,55,71,29,1,14,25,30,24,7,1000139452,368578374,183694384,188658629,175128086,191968067,260690286,215164103,153414271,100204250,0,9025674,18680429,487644209,753163264,897499263,360757567,9478873,170760357,316315764,374583565,299267787,87850488,22140,9015,3876,4297,4157,3768,6042,5228,3787,2205,0,293,364,11395,16898,20017,9305,234,4243,7617,8762,6145,2321,17
63,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200001,일반교습학원,169870226,367,98,2,14,35,25,20,4,2,0,0,0,6,13,78,3,31,69,0,0,3,73,24,0,166817932,3052294,24078268,59087323,42644779,34479983,6527579,3052294,0,0,0,10428671,22652346,132126653,4662556,53048106,116822120,0,0,4662556,124675268,40532402,0,354,13,49,116,98,79,12,13,0,0,0,13,55,287,12,169,198,0,0,11,283,73,0,9
64,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300016,안경,123683255,1172,80,20,15,14,13,25,13,15,6,0,5,26,32,38,0,37,63,3,17,12,34,23,12,98530723,25152532,19076861,17563034,15718151,30464035,15708642,17943181,7209351,0,5666747,31664658,39015997,47335853,0,46117209,77566046,3082119,21430013,14288644,41629205,28010204,15243070,1004,168,198,172,169,242,223,108,60,0,78,314,313,467,0,469,703,36,238,154,376,236,132,*
65,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS100004,양식음식점,124434529,4249,90,10,10,19,16,27,18,0,10,0,0,59,5,34,1,48,52,0,16,29,39,14,2,111492548,12941981,12232725,23443921,19950098,33829622,22036182,163569,12778412,0,281525,73400370,6559930,42675285,1517419,48333374,52751032,56506,15905837,28781365,39711637,14301163,2327899,3736,513,472,798,760,747,959,6,507,0,28,2897,350,918,56,1901,2106,6,784,1154,1456,528,80,5
66,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300010,반찬가게,54674184,76,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,54674184,0,0,0,54674184,0,0,0,0,0,0,0,54674184,0,0,54674184,0,0,0,0,54674184,0,0,76,0,0,0,76,0,0,0,0,0,0,0,76,0,0,76,0,0,0,0,76,0,0,15
67,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300020,서적,57609153,5865,100,0,27,20,20,20,13,0,0,0,20,37,43,0,0,35,65,12,16,10,38,22,2,57609153,0,15545279,11264993,11780329,11685636,7332916,0,0,0,11506319,21232895,24799273,70666,0,19000003,35861979,6543616,8784310,5221205,21054803,12154762,1103287,5865,0,1184,1202,1289,1078,1112,0,0,0,2209,1466,2137,53,0,1983,3811,1490,478,602,1895,1063,266,4
68,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200005,스포츠 강습,116310271,240,97,3,19,8,35,20,16,3,0,0,3,10,13,62,12,38,62,0,0,12,66,19,4,112639385,3670886,21682835,8716190,40367180,23328719,18544461,3670886,0,0,3670886,11027269,15596974,71771715,14243427,43852708,72457563,0,0,13971440,76433279,21594383,4311169,232,8,64,39,58,18,53,8,0,0,8,33,48,126,25,107,133,0,10,27,153,31,19,8
69,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS200016,당구장,21480622,1461,60,40,13,11,14,12,11,24,15,9,0,5,10,43,32,99,1,0,3,7,8,71,11,12972393,8508229,2847432,2253897,2918958,2506359,2445747,5242279,3265950,2016515,0,1159802,2218771,9268043,6817491,20974908,290118,84231,712439,1404233,1648339,15097795,2317989,924,537,197,141,213,207,166,297,240,99,0,130,181,566,485,1420,26,6,66,104,118,960,191,4
70,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS100001,한식음식점,4708823570,115345,73,28,12,14,15,15,17,16,11,0,0,30,8,48,12,67,33,0,7,20,30,26,18,3412368375,1296455195,551368452,659633009,693201258,711172474,796993182,771557799,524897396,17549759,17688913,1431367627,377943718,2279646499,584627054,2770304166,1385221407,3350182,280050348,818801478,1251819688,1066001871,735502006,91220,24125,15430,17390,18896,18876,20628,14915,9210,349,904,54492,9520,41390,8690,69146,36979,166,9574,22278,29349,27406,17349,79
71,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300028,화초,731697515,18212,76,24,13,12,34,8,8,12,12,0,10,27,46,17,0,63,37,0,1,9,11,20,59,555151328,176546187,96344403,86028492,251462440,60394355,60921638,90801617,85744570,0,72562457,197975046,333557164,127602848,0,391490334,234263558,0,6327414,53215173,68114402,126710519,371386384,12424,5788,3412,2352,2279,2190,2191,3435,2353,0,3812,5354,4828,4218,0,6990,8789,0,324,1054,3252,4949,6200,23
72,2022,3,A,골목상권,2111089,상일여고(상일초등학교),CS300002,편의점,1453544838,233950,78,22,14,15,16,15,17,12,10,8,24,14,15,24,16,75,25,2,16,30,25,18,9,1129034890,324509948,207397804,222505690,225940257,219904004,253287135,175990911,148519037,116632346,341572147,205416586,213159820,347794654,228969285,1085519843,361573877,25534275,231571753,431565290,367555362,263865635,127001406,189868,44082,34611,37752,38094,38057,41354,24221,19861,14371,63847,36807,35820,52489,30616,169907,63833,7168,45661,72547,56831,35559,15974,12
